texts,labels
"NEW DELHI -- India test-launched a nuclear-capable missile able to carry a 1-ton warhead yesterday, the Defense Ministry said. The weapon has a range of up to 1,560 miles -- easily within striking distance of any of India's near neighbors -- and is designed to carry both conventional and nuclear warheads. The Agni II was launched at India's test range ...",0
"A leading panel of experts handed NASA #39;s leadership a sharp reproof Wednesday, concluding that the space shuttle should be used to service the Hubble Space Telescope and ",3
"AP - Marwan Barghouti, a leader of the Palestinian uprising jailed by Israel but perhaps the strongest candidate to oust Yasser Arafat's old guard of politicians, plans to run in upcoming presidential elections, a person close to Barghouti said Saturday.",0
Description: Sprint is about to acquire Nextel in a telecom merger that would create the nation #39;s third-largest wireless company.,2
"With the president in attendance, senior fullback Kyle Eckel rushed for a career-high 179 yards as Navy defeated Army for the fifth time in six years.",1
"OAKLAND, Calif. - Pedro Martinez hardly had to outpitch Tim Hudson - Oakland's All-Star right-hander staked Boston to a huge lead himself...",0
"AP - Elizabeth Edwards, wife of former Democratic vice presidential candidate John Edwards, was diagnosed with breast cancer the day her husband and Sen. John Kerry conceded the presidential race.",0
"BAGHDAD, Iraq -- Suicide bombers struck Iraqi security targets yesterday north and west of Baghdad, killing 22 Iraqis, officials said.",0
"National Transportation Safety Board investigators look over the crash site of the Hendrick Motorsport plane crash in Patrick Springs, Va.",1
Reuters - Iraqi political and religious leaders\prepared to go to the holy city of Najaf on Tuesday in a\last-ditch bid to persuade a radical Shi'ite cleric to end a\rebellion that has killed hundreds and rattled oil markets.,0
For all his sly buffoonery - it was almost impossible to get him to answer a question properly - Yasser Arafat was a man with a vision.,0
The appointment of an Italian executive to Acer's presidency is a symbol of the Taiwanese firm's increasingly global view.,3
 TORONTO (Sports Network) - Toronto Raptors All-Star  swingman Vince Carter was placed on the injured list Friday  after tests revealed a mild strain of his left Achilles'  tendon.,1
Barry Bonds broke his major league record for walks in a season and rookie Noah Lowry allowed four hits in seven innings plus last night in the San Francisco Giants ,1
"BASEBALL Baltimore (AL): Placed 1B David Segui on 15-day disabled list. Colorado (NL): Recalled P Chin-hui Tsao from Colorado Springs (PCL). Oakland (AL): Purchased C Mike Rose from Sacramento (PCL); designated INF Ramon Castro for assignment. San Diego (NL): Recalled OF Freddy Guzman, C Humberto Quintero and P Brian Sweeney from Portland (PCL). Texas (AL): Activated P Juan Dominguez; placed ...",1
"The success of Oracle Corp #39;s (ORCL.O: Quote, Profile, Research) \$8.8 billion hostile takeover bid for rival software maker PeopleSoft Inc.",2
Ernie Els finally looks to be over the disappointment of not winning any of this year #39;s major championships. The South African fired an 8-under-par 64 Friday ,1
Holywood #39;s Rory McIlroy has helped get Ryder Cup week off to a great start by playing in Europe #39;s win over their US counterparts in the junior event.,1
It seemed amazing at first. Video rental titan Blockbuster (NYSE: BBI) is axing late fees? Considering that the company had projected \$250 million to \$300 million in late fees next year -- or an average of ,2
ALICIA Molik joined fellow Australian Nicole Pratt in the last 16 of the Olympic tennis competition overnight with a 7-5 6-4 second round win over Slovenia #39;s Katarina Srebotnik. ,1
"The Grade I \$300,000 Frank J. De Francis Memorial Dash at Pimlico features a fast field despite not missing the country's prime burner Pico Central.",1
Toyota have cleared the way for Jordan to compete in Formula One next season by agreeing to supply the troubled team with engines at  quot;an affordable price quot;.,1
"The Motley Fool - No, the U.S. is not on the verge of a solar revolution, and sunshine won't provide the country with ""energy independence"" anytime soon. But solar power is gaining momentum, and based on current trends, that momentum will probably continue to build.",3
"PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National Guard troops were scattered across Florida to help residents rally from the brunt of Hurricane Charley, the worst storm to hit the state in a dozen years...",0
"The Palestinians will not accept an interim settlement with Israel, Palestine Liberation Organization chief Mahmoud Abbas told the Arab League during a visit to Egypt yesterday.",0
"Microsoft announced today that is filing 7 lawsuits against spammers for failing to label sexually explicit messages. The lawsuits were filed in Washington State Superior Court, alleging that defendants violated ",3
Three hundred Eagle County residents who showed up for jury duty Friday for the Kobe Bryant rape case were asked to describe their feelings on ,1
Lauren and Patrick Vieira are sent off as Arsenal draw against PSV Eindhoven in the Champions League.,0
"Ernie Els is a red-hot favourite to win the Dunhill Championship, which begins at Leopard Creek in South Africa early tomorrow. The Big Easy is as short as 11-10 with the fixed-odds firms to brush aside a ",1
"AP - Four Central Asian nations on Saturday formally approved Russia's membership to their economic bloc, providing Moscow the opportunity to restore its influence in the strategic, energy-rich region.",0
"Denver  This was Western Conference basketball, running, soaring and scoring, and the Denver Nuggets were the latest team from the West to remind the Heat it really isn #39;t suited for that kind of game.",1
The niche doughnuts that rose quickly in popularity are feeling the weight of the low-carb craze and mass marketing. By Deb Kollars and Edie Lau -- Bee Staff Writers.,2
SAN FRANCISCO (CBS.MW) -- Berkshire Hathaway vice-chairman Charles Munger and his wife Nancy Munger on Thursday donated \$43.5 million to Stanford University and its law school.,2
"Nobel Peace show host Oprah Winfrey smiles in the Oslo Town Hall where Nobel laureate Wangari Maathai of Kenya is to receive the Nobel Peace Prize, Friday, Dec. 10, 2004.",0
" MONTREAL (Reuters) - The National Hockey League and its  players ended three days of labor talks in an apparent deadlock  on Thursday, with little progress seen in avoiding a lockout by  team owners later this month.",1
VisionTek announced today the official launch of its XTASY RADEON X850 XT PCI Express Graphics Accelerator card.  quot;We #39;ve been overwhelmed by customer requests for a top of the line VisionTek 16X PCI Express ,3
"Drugstore chain Rite Aid Corp. (RAD.N: Quote, Profile, Research) on Thursday reported a quarterly profit, reversing a year-ago loss, on strong cash flow and a reduction in inventory-related expense.",2
The torment engulfing Paula Radcliffe after her failure to finish the Olympic marathon was plain yesterday as she tried to explain what went so horribly wrong in the burning heat of Athens.,1
