,texts,labels
9143,"Martha Stewart Living Omnimedia Inc., whose founder will begin serving a prison sentence Oct. 8, said it agreed to work with television producer Mark Burnett to create a prime-time TV series featuring Martha Stewart.",2
9144,"AP - Iraqi judges on Saturday started interrogating Saddam Hussein's former defense minister and the notorious general known as Chemical Ali, who is accused of gassing thousands of Kurds in the 1980s, the lead judge said.",0
9145,"The following are comments from stock market analysts and strategists about the US Labor Department #39;s report that US nonfarm payrolls expanded by a less-than-expected 96,000 in September.",2
9146,"Billions of dollars worth of global telecommunications networks bought or built by United States investors now belong to Chinese, Indian and other non-American companies that have snapped them up for a fraction of their cost.",2
9147,"Microsoft #39;s eagerly anticipated video game, Halo 2, will go on sale at midnight tonight, with the first copy to be distributed at the Toys  #39;R #39; Us flagship store in Times Square, New York City.",3
9148,"Pro Bowl linebacker LaVar Arrington underwent arthroscopic surgery in his right knee for a lateral meniscus tear yesterday and will probably be out 2-4 weeks, leaving the Washington Redskins, the league's top-ranked defense, without one of its most dangerous players.",1
9149,LONDON: Unprecedented pictures of the purple atmospheric haze on Titan have been captured by the Cassini spacecraft during its closest approach yet to Saturn #39;s largest moon.,3
9150,"NEW YORK - Stock prices were expected to drop after the opening bell Friday as investors stay cautious on the corporate earnings picture, with Alcoa Inc. likely casting a shadow in early trading...",0
9151,"A federal judge in Manhattan said Wednesday that MCI Inc., formerly known as WorldCom, may have violated a court order by paying more than \$25 million in professional services fees as part of its bankruptcy proceedings.",2
9152,The two-man crew of the international space station went outside again for more repair work. Gennady Padalka and Mike Fincke spent five and a-half hours plugging in new antennas ,3
9153, HOUSTON (Reuters) - Former basketball star Calvin Murphy  was acquitted on Monday by a Houston jury on charges he  sexually abused five of his daughters.,1
9154,"China offered a rare glimpse of its manned space flight center Wednesday, drawing back -- if only slightly -- the veil of secrecy around China #39;s ambitions in outer space.",3
9155,Arsenal skipper Patrick Vieira has played down his spat with teammate Lauren following their team #39;s disappointing UEFA Champions League draw with Rosenborg.,1
9156,"A disciplinary Commission has been set up to investigate recent allegations of doping against Marion Jones, Jacques Rogge, the President of the International Olympic Committee (IOC), announced today.",1
9157,MSN #39;s beta search tool has been out for a week and has already created a controversy with a search for  quot;more evil than Satan quot; throwing up Google #39;s home page as its first match.,3
9158,Products coming this holiday season also include new photo printers.,3
9159,"Uno, dos, tres, CATORCE! The TV quakes as a euphoric punk holler, stabbing guitar and muscle-bound rhythms roar over convulsive images of rock stars in silhouette.",3
9160,"AP - John Kerry will begin his post-Labor Day advertising blitz in seven states from New Hampshire to New Mexico, his political Ground Zero for a  #36;50 million campaign scheduled to expand into another 13 states by Nov. 2.",0
9161,"Athens -- While the men #39;s 400 meters received most of the attention from the American media Monday night, the best race on the program was the women #39;s 800.",1
9162,"CAMP ZAMA, Japan - Frail but determined, Charles Jenkins surrendered to the United States on Saturday, nearly 40 years after the Army sergeant allegedly defected to North Korea and became a potent propaganda symbol for the isolated communist state.    Jenkins' surrender ends a bizarre, twisting saga that saw him vanish from his Army unit and resurface in propaganda films as various devilish - and inevitably American - characters...",0
9163,"Aid agencies called on US forces and the Iraqi government to allow them to deliver food, medicine and water to Falluja on Friday and said four days of intense fighting had turned the city into a  quot;big disaster.",0
9164,A US hostage being held with Briton Ken Bigley has been killed by his captors. US officials said the body of Eugene Armstrong had been found.,0
9165," TEHRAN (Reuters) - Iran on Saturday reiterated its call for  OPEC to pull supply back down to official quota levels and  mapped out a way to fund a long-promised production hike, a  newspaper reported.",2
9166,"Ziff Davis - Security sources announce four mostly unrelated enterprise vulnerabilities in Cisco Unity, Cisco Guard, Veritas' Backup Exec, and Samba, the Windows file-sharing utility for Linux.",3
9167,"Just four days after he was introduced as the Arizona Diamondbacks manager, Wally Backman was fired yesterday following revelations he was arrested twice and had serious financial problems.",1
9168,"Stefan LeFors completes his first 13 passes, throws for one touchdown and runs for another in No. 15 Louisville's 41-9 victory over South Florida on Friday night.",1
9169,Ireland stopped South Africa #39;s grand slam bid in its tracks as world champions England and southern hemisphere heavyweights New Zealand swept to easy victories in yesterday #39;s internationals.,1
9170,Researching things on the web is an essential part of everyday business - but too often books and other printed sources get left behind.,3
9171,"Intel announced on Sunday the prices for its Pentium M processors by 34 percent. The Santa Clara, Calif.-based chipmaker introduced lower prices on its Pentium M processors ",2
9172,&lt;p&gt;\&lt;/p&gt;&lt;p&gt; NEW YORK (Reuters) - Video game publisher Acclaim\Entertainment Inc. &lt;AKLM.PK&gt; on Thursday said it filed for\bankruptcy after failing to line up new financing for a credit\line that expired last week.&lt;/p&gt;,3
9173,"PORT-AU-PRINCE, Haiti - Heavy gunfire erupted yesterday when police streamed into a slum stronghold of ousted President Jean-Bertrand Aristide.",0
9174,Eighteen-year-old Allyson Felix set a world junior record of 22.18 seconds while winning the silver medal in the women #39;s 200. She finished second to former University of Arkansas student Veronica Campbell ,1
9175,"To NASCAR fans, a pocket calculator is going to be as valuable today as an air gun for a tire changer. Depending on where they finish in the season finale at Homestead-Miami Speedway, the 18 ",1
9176,"Google Inc. on Thursday launched a beta test version of Google SMS, a new service that lets users of wireless devices query Google for specific information, such as business or residential phone listings, product prices and word definitions, the company announced.",3
9177,"JERUSALEM -- An Israeli helicopter fired a missile at a car in the West Bank town of Jenin on Monday, killing three people, including a militant leader, Palestinian security officials said.",0
9178,"A seventh-round pick of the Buffalo Sabres in 1998, Moran played in three games with the Blue Jackets last season, recording his first career points with a goal and an assist on January 27 against New Jersey.",1
9179,"The Yankees have batted around 30 times this season. The crowd of 41,932 put the Angels over the 3 million mark in attendance for the second year in a row -- and just the second time ever.",1
9180,BERNIE ECCLESTONE last night stood defiant as the attempt to loosen his grip on Formula One intensified with a court verdict that handed three banks control of the sport.,1
9181,"Fat is a little-discussed source of stem cells, those versatile biological building blocks that can morph into a variety of tissues. However, fat-derived stem cells, researchers say, might someday provide replacement tissue for treating such conditions as Parkinson's disease, heart attacks, heart failure and bone defects.",3
