texts,labels
"BEIJING, Aug.19 (Xinhuanet) -- Michael Phelps has taken his haul of gold medals at the Athens Olympics to three after winning the 200 meters butterfly and helping the United States beat Australia in the 4x200 freestyle relay, Shenzhen Daily reported ...",1
"The tiniest blood vessels of the eye can provide a glimpse that may warn of future high blood pressure, Australian researchers report. That finding comes from a computerized analysis of special camera images of the retina, an experimental technique.",3
Do you have a compelling search marketing success story? Here's an opportunity to tell your story at the upcoming Search Engine Strategies conference in Stockholm. ,3
"In a future with millions of users and devices taxing the Net, Intel-based servers will help out.",3
"General Electric Co. yesterday agreed to a settlement with the Securities and Exchange Commission, which accused the company of failing to provide shareholders with enough information about the retirement perks provided to former chief executive Jack Welch.",2
"Dow Jones  amp; Company, the publisher of The Wall Street Journal, agreed yesterday to buy MarketWatch, the parent company of the financial news Web site CBS MarketWatch, for about \$486 million, executives close to the negotiations said.",2
"Ingram Micro is shelling out \$493m cash including assumption of debt for Tech Pacific, an Australian distie. The deal will see Ingram #39;s Asia Pac operations double in size.",2
PHILADELPHIA (Sports Network) - Kyle Eckel rushed for a career-high 179 yards and a touchdown to lead the Navy Midshipmen to a 42-13 rout of the Army Black Knights in the 105th meeting of the storied rivalry between the service academies from Lincoln ,1
PROVIDENCE -- A judge granted Verizon Wireless a permanent injunction against a Rhode Island man accused of sending millions of unsolicited text-message advertisements to cellphone customers in four states.,2
ROME : Six new faces and a former favourite will get the chance to impress as Marcello Lippi #39;s experimental Italy team host Finland in an international friendly in Sicily.,1
"Three Lebanese were killed and one wounded by a group of gunmen in Iraq on Friday, said an official of the Lebanese Foreign Ministry.",0
AP - Caity Matter scored 19 points and Jessica Davenport added 16 in No. 11 Ohio State's 75-42 victory over Dayton on Saturday.,1
LONDON (CBS.MW) -- Spanish bank BBVA (BBV) on Tuesday said it has agreed to buy privately-held Laredo National Bancshares of Texas for \$850 million.,2
"Intel is taking over the team of 300 designers who work on Itanium chips for use in HP servers. An official announcement from the companies is expected Thursday, according to a person familiar with the plans.",3
"Ex-Wrexham, Swansea and Wales Under-21 coach Brian Flynn is desperate to succeed Mark Hughes as Wales manager.  quot;I said when I took over the Wrexham job 14 years ago that my long-term ambition was to manage ",1
DALLAS Kimberly-Clark today reports its third-quarter earnings rose five percent -- despite tough price competition in its key diaper market.,2
"NEW YORK - Martha Stewart #39;s lawyers want the home decorating icon #39;s conviction overturned, saying her trial was  quot;unfair quot; because prosecutors failed to make sure the jury understood she was not charged with insider trading.",2
"Depressed sales at Federated Department Store Inc. stores in Florida will cause third-quarter results to come in lower than expected, the company announced today.",2
" ADDIS ABABA (Reuters) - Ethiopian Prime Minister Meles  Zenawi said on Friday demarcation of most of the country's 600  mile border with Eritrea could begin immediately, raising hopes  a long-simmering border dispute could be resolved.",0
"DETROIT: New York real estate mogul Stephen Ross has made a \$100m donation to the University of Michigan, a gift the school hailed as the biggest in its 187-year history.",2
The business applications maker will integrate its technology more closely with infrastructure software from Big Blue.,3
 NEW YORK (Reuters) - Oil prices fell on Tuesday as an  expected increase in U.S. heating fuel supplies eased concerns  over an inventory crunch should this winter's weather prove  colder than normal.,2
"Struggling under a cascade of bankruptcy filings in the airline and steel industries, the government #39;s pension insurance agency said yesterday that its deficit has more than doubled in the past year -- to \$23.",2
Maryland punter Adam Podlesh's success has been one of the few positives in a year marred by an inconsistent offense that ranks 103rd nationally.,1
(Clint Willis is a freelance writer who covers mutual funds for Reuters. Any opinions in the column are solely those of Mr. Willis.,2
AFP - Britain said it planned to ask the European Commission for a somewhat larger share of the greenhouse gas emissions allowances that are to begin trading on an EU carbon market next year.,0
Google #39;s motion to dismiss legal proceedings brought against it by insurance company Geico was granted on Wednesday by a US District Court judge.,2
"Sharp #39;s new recorder has a dual Blu-ray disc/DVD tray to allow digital dubbing in six directional combinations to and from the hard drive, Blu-ray discs, and DVDs, including the ability to dub five DVDs (4.7 GB) onto a single Blu-ray disc (25 GB).",3
"Pat Finucanes killer expects to be a free man by next May despite a judge jailing him today for a minimum of 22 years. Loyalist assassin Ken Barrett, 41, is expected ",0
"PC World - Nation needs government help to maintain competitive edge, group says.",3
"PATTANI, Thailand, December 5 (IslamOnline.net  amp; News Agencies) - A fleet of military and civil aircraft and helicopters dropped Sunday, December 5, some 120 million paper birds across Thailands troubled Muslim-majority south, described by activists as ",0
" WASHINGTON (Reuters) - Rising oil prices will weigh on U.S.  economic growth but the increases seen so far will not derail  the expansion and need not fuel a troubling inflation, Federal  Reserve Board Governor Ben Bernanke said on Monday.",2
"WASHINGTON - The first radar images of Titan, the cloud-shrouded moon of Saturn, revealed a relatively young, active surface, NASA said Friday (Oct. 29).",3
"Interpreters have long been the cogs in the wheel of international diplomacy. They make headlines only when they mess up, as when President Jimmy Carter's interpreter spoke of the Polish people's ""lusts for the future"" instead of their  ""desires"" for the future.  And even then, convention demands that interpreters  remain in the background, refraining from public comment.",0
"MUMBAI: Here #39;s to one significant step that may translate into a giant leap for India #39;s moon mission. In a departure from the earlier plan, the Indian Space Research Organisation (ISRO) has decided that its ",3
" KANDAHAR, Afghanistan (Reuters) - Afghan security forces  have captured Taliban leader Mullah Mohammad Omar's personal  security chief as he traveled in a van to the southern city of  Kandahar, provincial officials told Reuters on Tuesday.",0
"Google has announced a long-term project to put 15 million books from seven of the world #39;s top libraries online. The libraries of Harvard, Stanford, the University of Michigan, the New York Public Library ",3
